InspectionID,DBA_Name,AKA_Name,LicenseId,FacilityType,Risk,Address,City,State,Zip,InspectionDate,InspectionType,Results,Violations,Latitude,Longitude,Location
120274,KARYN'S ON GREEN,KARYN'S ON GREEN,1998769,Restaurant,Risk 1 (High),130 S GREEN ST ,CHICAGO,IL,60607.0,2010-01-06,License Re-Inspection,Pass,NIL,41.87950076686327,-87.64860811802541,"(41.87950076686327, -87.64860811802541)"
112298,CHUTNEY JOE' S,CHUTNEY JOE' S,1943204,Restaurant,Risk 1 (High),511 S STATE ST ,CHICAGO,IL,60605.0,2010-02-03,Canvass,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used.  All single-service drinking straws and containers shall be discarded immediately after use.    Found containers stored on shelves improperly. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.    Found first aid kit stored at coffee station.",41.87541493209854,-87.62747261121046,"(41.87541493209854, -87.62747261121046)"
114279,BAR LOUIE,BAR LOUIE,24523,Restaurant,Risk 1 (High),226 W CHICAGO AVE ,CHICAGO,IL,60610.0,2010-01-14,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.    Observed accumilated food debris inside prep coolers rubber door gaskets and dust build up on prep coolers condensers/compressors. Must clean and maintain all unclean equipment. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.    Observed food build up on floor at bar underneath counter. Must clean and maintain floor. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    Observed one missing ceiling tile at basement prep by Walk In Cooler. Must provide and install ceiling tile. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities.    Basement prep light covers cracked. Must replace all damaged light covers.",41.89669751034979,-87.63535931178352,"(41.89669751034979, -87.63535931178352)"
70294,Walgreens # 04862,Walgreens,1167135,Grocery Store,Risk 3 (Low),4343 N CENTRAL AVE ,CHICAGO,IL,60634.0,2010-01-20,Complaint,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-  transporting vehicles, and in vending machines.  OUTSIDE GARBAGE NOT MAINTAINED,SERIOUS VIOLATION,FOUND 50-80 OPEN PLASTIC BAGS WITH GARBAGE SCATTERED TO THE GROUND,MUST AT ALL TIMES MAINTAIN OUTSIDE GARBAGE,MUST CALL DUMPSTER COMPANY-GROOT TO PICK UP GARBAGE,NOTED 1 GARBAGE CONTAINER IS FULL,MUST PROVIDE ADDITIONAL DUMPSTER ;GIVEN 5 DAYS 01-27-10 TO CORRECT THE VIOLATION | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.  FLOOR AROUND CORNERS OF STOCK AREA UNCLEAN,MUST CLEAN | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  MISSING CEILING TILE ON 2ND FLOOR STORAGE AREA,MUST BE REPLACED;MUST PROVIDE ADDITIONAL STRIPS ON EXIT DOORS-STOCK AREA ",41.95997194986208,-87.76707886037131,"(41.95997194986208, -87.76707886037131)"
68172,CHICKEN HUT,CHICKEN HUT,23914,Restaurant,Risk 1 (High),3200 N BROADWAY ,CHICAGO,IL,60657.0,2010-02-05,Suspected Food Poisoning Re-inspection,Pass,NIL,41.94009690438851,-87.64454836666702,"(41.94009690438851, -87.64454836666702)"
197239,KHYBER PASS,KHYBER PASS,23172,Restaurant,Risk 1 (High),233 E WACKER DR ,CHICAGO,IL,60601.0,2010-01-27,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.  INADEQUATE INSECTS CONTROL, FOUND 10 LIVE COCKROACHES UNDER DISH MACHINE, SEVERAL CRACKS NOTED AT KITCHEN WALLS, INSTRUCTED TO ELIMINATE ROACHES, SEAL CRACK. MORE FREQUENT PEST CONTROL SERVICE RECOMMENDED.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  CEILING VENTS ABOVE FRONT PREP AREA IN POOR REPAIR, INSTRUCTED TO MOUNT PROPERLY. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.  LEFT FAUCET AT 3COMP SINK IN POOR REPAIR, INSTRUCTED TO REPLACE FAUCET NECK.",41.8877901722575,-87.62127871291348,"(41.8877901722575, -87.62127871291348)"
60261,FRAZIER  INTERNATIONAL,FRAZIER  INTERNATIONAL,29411,School,Risk 1 (High),4027 W GRENSHAW ,CHICAGO,IL,60624.0,2010-01-15,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.Must repair or replace:loose wall outlet in prep area,2nd fl. boy's missing stall door.damaged lid on storage bin. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.Must clean:Room 109 &111 shelving units and cubbies. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.Must clean:Floor in 3 rd fl. mop sink closet. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.Must adjust:door sweeps on prep, boiler,front doors. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline.Must repair or replace:Leaky pipe at 1- compartment sink in prep area,low water pressure at hand sink in room 111 & adjust faucet handle in room 109. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units.Must provide:Thermometer for hot holding cabinet. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.Must elevate:Articles off of floor & away from walls in boiler room.",41.866958712202354,-87.72631741987342,"(41.866958712202354, -87.72631741987342)"
88207,CHICAGO  MINI  MART,NIL,2002692,Grocery Store,Risk 3 (Low),5503 N LINCOLN AVE ,CHICAGO,IL,60625.0,2010-01-07,License,Fail,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. Cleaning equipment shall be properly stored away from food, utensils, equipment, and clean linens.must removed all excess clutter in rear storage areas, all stock items must be stored six inches off of floor to prevent pest harborage.",41.981433144459146,-87.6926507725727,"(41.981433144459146, -87.6926507725727)"
158294,WELLS FOOD MART INC.,WELLS FOOD MART INC.,2002910,Grocery Store,Risk 3 (Low),5458 S WELLS ST ,CHICAGO,IL,60609.0,2010-02-02,License,Fail,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.  CLEAN THE FOLLOWING: ALL PLASTIC POP & FOOD STORAGE SHELVES THROUGHOUT, ALL SINKS, INTERIORS OF ICE CREAM FREEZER & WALK-IN COOLER COFFEE COUNTER & EXTERIOR OF CAPPICINNO MACHINE 7 FIXTURES I8NSIDE WASHROOM | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. DETAIL CLEAN ALL FLOORS THROUGHOUT ALONG ALL WALL BASES UNDERNEATH & BEHIND ALL HEAVY EQUIPMENT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. CLEAN AND/ OR PAINT ALL WALLS & DOORS THROUGHOUT. CLEAN POP SPLATTERS ON CEILING IN WALK-IN COOLER. CLEAN LIGHT SHIELDS WHERE NEEDED. REPLACE STAINED CEILING TILES WHERE NEEDED. REPAIR LOOSE WALL COVINGS ON LOWER SECTIONS OF THE WALLS IN OUTSIDE CUSTOMER WASHROOM & CLEAN DUSTY CEILING VENT IN SAME AREA. REPAIR BOTTOMS OF OUTSIDE WASHROOM DOOR & TO OUTSIDE SHED/POP STORAGE AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKY PIPE UNDERNEATH MOP SINK, LEAKY FAUCET AT 3 COMPARTMENT SINK UNSTOP TOILET & REPLACE MISSING HOT WATER FAUCET AT WASHBOWL IN OUTSIDE CUSTOMER WASHROOM.",41.79456007076774,-87.63192847483175,"(41.79456007076774, -87.63192847483175)"
150229,LA PALAPITA,LA PALAPITA,1121550,Restaurant,Risk 1 (High),4263 N MILWAUKEE AVE ,CHICAGO,IL,60641.0,2010-01-28,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Floor along wallbase and behind equipment not cleaned. Instructed to detail clean.    Floor in rear not maintained. Instructed to replace missing floor tile. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Rubber coving in areas not maintained. Instructed to reseal coving.    Ceiling tile in areas not maintained. Instructed to replace all damaged tile.    Light covers thru-out not cleaned. Instructed to detail clean all covers.    Wall in men's toilet room not maintained. Instructed to repaint wall. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Light leading to basement and basement light not working. Instructed to replace bulb.",41.958692711901264,-87.75262377892766,"(41.958692711901264, -87.75262377892766)"
231221,PUI TAK CHRISTIAN SCHOOL,PUI TAK CHRISTIAN SCHOOL,2208635,School,Risk 2 (Medium),2301 S WENTWORTH AVE ,CHICAGO,IL,60616.0,2010-02-16,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.    INSTRUCTED TO PAINT WORN SECTIONS OF LOCKERS IN CLASS ROOMS IN POOR REPAIR. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All utensils shall be thoroughly cleaned and sanitized after each usage.    INSTRUCTED TO CLEAN AND SANITIZE THE FOLLOWING: RACKS/SHELVES IN KITCHEN PREP AREA, CABINETS, EXTERIOR OF COOKING EQUIPMENT, AND REFRIGERATORS IN KITCHEN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.    INSTRUCTED TO DETAIL CLEAN FLOORS THROUGH OUT PREMISES, ESPECIALLY ALONG WALL BASE IN CLASS ROOMS, STORAGE ROOMS, BOILER ROOM, AND  STAIRCASES TO REMOVE DUST BUILD-UP. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    INSTRUCTED TO CLEAN DUSTY WINDOW LEDGES INSIDE KITCHEN, REPLACE WATER DAMAGED CEILING PANELS IN TOILET ROOMS, BASEMENT, SEAL WALL BASE IN FIFTH GRADE CLASS ROOM, AND UPPER PANEL OF SOUTH WEST STAIRWELL. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Toilet rooms shall be completely enclosed and shall be vented to the outside air or mechanically ventilated.    INSTRUCTED TO PROVIDE SELF CLOSING DEVICE AT STAFF TOILET ROOM DOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.    INSTRUCTED TO REPAIR LEAKS AT HANDLES AT UTILITY SINK IN TOILET ROOM IN GYMNASIUM AND REPAIR SLOW DRAINING UTILITY SINK IN CLOSET NEXT TO 2ND FLOOR CLASSROOM AND TOILET ROOMS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Cleaning equipment shall be properly stored away from food, utensils, equipment, and clean linens.    INSTRUCTED TO ORGANIZE CLUTTERED STORAGE AREAS, REMOVE UNUSED ITEMS, ELEVATE ITEMS 6 INCHES OFF THE FLOOR AND AWAY FROM THE WALL.",41.85094352340354,-87.63182661076641,"(41.85094352340354, -87.63182661076641)"
176272,GIORDANO'S ENTERPRISES INC,GIORDANO'S,16301,Restaurant,Risk 1 (High),1040 W BELMONT AVE ,CHICAGO,IL,60657.0,2010-02-17,Canvass,Pass w/ Conditions,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: All food should be properly protected from contamination during storage, preparation, display, service, and transportation.  OBSERVED FOOD (ICE) NOT PROTECTED DURING STORAGE INSIDE OF THE ICE MACHINE.  OBSERVED MOLD GROWTH ON INTERIOR SURFACES OF THE ICE MACHINE.  ALSO OBSERVED AN OPEN GAP BETWEEN THE SHEET METAL AROUND THE BACK OF THE MACHINE.  UNIT TAGGED HELD FOR INSPECTION BY CDPH.  MANAGEMENT INSTRUCTED TO TURN OFF MACHINE, REMOVE ICE AND HAVE THE UNIT CLEANED AND SANITIZED.  ANY OPEN GAPS MUST BE SEALED.  FAX REINSPECTION LETTER TO (312) 746-4240 TO HAVE THE UNIT REINSPECTED.  MANAGEMENT INSTRUCTED TO USE BAGGED ICE AND PROVIDE RECEIPTS.  SERIOUS VIOLATION 7-38-005A. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: SINGLE USE UTENSILS (PLASTIC SPOONS) STORED IN A BUS PAN WITH MULTI-USE UTENSILS.  INSTRUCTED MANAGEMENT NOT TO REUSE SINGLE USE UTENSILS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.  OBSERVED IMPROPER FOOD CONTACT SURFACES IN SEVERAL AREAS.  OBSERVED A SPONGE USED TO SPREAD BUTTER ON THE PIZZA PANS BEFORE THE DOUGH IS PLACED IN THE PAN.  INSTRUCTED MANAGEMENT TO USE AN APPROVED FOOD CONTACT SURFACE THAT CAN BE CLEANED AND SANITIZED.  NON-FOOD GRADE PLASTIC STORAGE BAGS USED TO STORE FROZEN SAUSAGES.  MANAGEMENT INSTRUCTED TO USE A DURABLE FOOD GRADE STORAGE BAG ONLY.  OBSERVED STYROFOAM CUPS USED TO STORE DRY SPICES AND AS A SCOOP FOR DRY FOODS.  MANAGEMENT INSTRUCTED TO USE A DURABLE FOOD GRADE CONTACT SURFACE THAT CAN BE CLEANED AND SANITIZED.",41.93999583296108,-87.65572201127645,"(41.93999583296108, -87.65572201127645)"
176275,LITTLE BABAS FAMOUS STEAK & LEMONADE,LITTLE BABAS FAMOUS  STEAK & LEMONADE,1990954,Restaurant,Risk 1 (High),11315 S HALSTED ST ,CHICAGO,IL,60628.0,2010-02-17,Complaint,Pass w/ Conditions,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: Adequate and convenient hand washing facilities shall be provided for all employees. OBSERVED PREMISES WITHOUT SOAP AND PAPER TOWEL ACESSIBLE AT HAND SINK IN PREP AREA. PREMISESMANAGER ARRIVED ON PERMISES WTH PAPER TOWELS. CDI | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: All food not stored in the original container shall be stored in properly labeled containers. MUST LABEL AND DATE COOKED CHICKEN,TACO BEEF,IN COOLERS.",41.68823683430117,-87.64210401419629,"(41.68823683430117, -87.64210401419629)"
164257,"TAQUERIA MI LINDO DURANGO, INC","TAQUERIA MI LINDO DURANGO, INC",2008922,Restaurant,Risk 1 (High),9940 S VINCENNES AVE ,CHICAGO,IL,60643.0,2010-01-07,License,Fail,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  SEAL ALL OPENINGS, CRACKS, CREVICES IN WALLS AND CEILINGS, AROUND PIPE FITTINGS, ALONG BASEBOARDS ETC IN ALL AREAS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities.  REPLACE DAMAGED LIGHT SHIELD IN WALK IN COOLER. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.  INSTALL UTILITY SINK WITH HOT AND COLD RUNNING WATER AND BACKFLOW DEVICE. INSTALL GREASE TRAP/INTERCEPTOR ON 3-COMP SINK.",41.71294669248674,-87.65388977009829,"(41.71294669248674, -87.65388977009829)"
176247,Gompers,Gompers,23351,School,Risk 1 (High),12302 S State St (1E&W) ,CHICAGO,IL,60628.0,2010-02-16,Canvass,Pass,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities. OBSERVED NO LIGHT IN WALK-IN-FREEZER,MUST PROVIDE.",41.670582977311774,-87.62258097648123,"(41.670582977311774, -87.62258097648123)"
112311,AUDITORIUM THEATRE,AUDITORIUM THEATRE,1623138,theater,Risk 3 (Low),50 E CONGRESS PKWY ,CHICAGO,IL,60605.0,2010-02-11,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.  Found interior of reach in cooler not wiped down.(1st foor preparation area) | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.    Found floors not swept at liquor storage areas. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    Found walls behind sinks at restrooms 3rd floor with chipping paint.",41.87580259928508,-87.62573441226577,"(41.87580259928508, -87.62573441226577)"
98356,QUIZNOS,QUIZNOS,1915709,Restaurant,Risk 1 (High),3322 N WESTERN AVE ,CHICAGO,IL,60618.0,2010-01-28,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.NEED TO CLEAN AND SANITIZE ICE MACHINE ABOVE PEPSI SODA MACHINE, AND FRONT DINING TABLES. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.WALLS IN REAR STORAGE NEED REPAIR ALSO ALONG HALL-WAY. REPAINT WALL UNDER EXPOSED HAND SINK. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CLEAN FRONT LIGHT SHIELDS IN PREP AREA DUSTY .",41.94196764214433,-87.68838868618134,"(41.94196764214433, -87.68838868618134)"
134299,LA CEMITA,LA CEMITA PUEBLA,1874882,Restaurant,Risk 1 (High),3619 W NORTH AVE ,CHICAGO,IL,60647.0,2010-02-11,Suspected Food Poisoning,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used.  All single-service drinking straws and containers shall be discarded immediately after use.                                                                                                                                                                                                                                                                                       OBSERVED CLEANED MULTI-USE UTENSILS AND SINGLE ATRICLES ON SHELVES NOT STORED PROPERLY, INSTRUCTED TO INVERT AT ALL TIMES, AT ALL LOCATIONS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.                                                                                                                                                                                                             MUST REPAIR DAMAGED TOILET TISSUE HOLDER IN TOILET. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.                                                                                                                                                                                                                                                                                                                                                          FLOORS AT SOUTH CORNER SIDE OF 3COMP.SINK WITH FOOD AND DEBRIS NEEDS CLEANING.                                                           MUST REPAIR DEMAGED FLOOR TILES AT REAR OF DINING AND IN KITCHEN.",41.90987366752682,-87.7175328988882,"(41.90987366752682, -87.7175328988882)"
